"MONTH","YEAR","ave_precip_mo","ave_mo_t","opium_t","mj_t","coca_t","fips"
10,2013,11.8714285714286,21.7590909090909,8,11,7,"AR"
10,2014,9.28571428571429,23.4136363636364,5,10,7,"AR"
10,2015,4.17142857142857,15.1766666666667,15,15,6,"AR"
10,2016,4.99444444444444,18.0944444444444,9,9,5,"AR"
10,2017,1.23333333333333,20.2766666666667,13,15,11,"AR"
10,2018,4.1,19.2166666666667,14,15,8,"AR"
11,1973,0.784646739130435,NA,0,0,0,"AR"
11,1974,0.445555555555556,NA,0,0,0,"AR"
11,1976,4.87377622377622,25,0,0.5,0.5,"AR"
11,1977,0.793881118881119,22.25,1,1,1,"AR"
11,1978,1.04991666666667,22.8,3,4.5,3.5,"AR"
11,1979,0.366666666666667,18.15,7,7,4.5,"AR"
11,1980,1.54107142857143,20.21875,4.5,6,3.5,"AR"
11,1981,0.721350931677019,20.1626984126984,6.5,8,6,"AR"
11,1982,0.291176470588235,19.43875,4,4.5,2,"AR"
11,1983,0.93125,20.91,3,4.5,1.5,"AR"
11,1984,7.56388888888889,NA,0,0,0,"AR"
11,1985,0,NA,0,0,0,"AR"
11,1986,0.2,NA,0,0,0,"AR"
11,1987,3.46363636363636,18.6930555555556,4,5.5,4,"AR"
11,1988,0.8425,22.405,1,4,2,"AR"
11,1989,9.91428571428571,23.6416666666667,1,3,2,"AR"
11,1990,5.82631578947368,25.6666666666667,0.5,2.5,0.5,"AR"
11,1991,4.56470588235294,20.19375,3.5,4,3,"AR"
11,1992,2.955,20.44,4,5,3.5,"AR"
11,1993,11.8333333333333,21.0416666666667,1.5,3,2,"AR"
11,1994,3.1875,21.98,2,2.5,2.5,"AR"
11,1995,5.65,22.95,1,2,1.5,"AR"
11,1996,1.7,23.675,4,5,4,"AR"
11,1997,0.594117647058824,22.6772727272727,8,11,8,"AR"
11,1998,4.60909090909091,21.97,8,9,8,"AR"
11,1999,1.64,23.35,4,7,4,"AR"
11,2000,4.52,18.305,9,10,5,"AR"
11,2001,6.025,20.74,12,14,11,"AR"
11,2002,1.68636363636364,22.7875,4,7,4,"AR"
11,2003,0.433333333333333,24.7423076923077,5,10,7,"AR"
11,2004,2.13636363636364,21.48,3,5,3,"AR"
11,2005,3.31666666666667,24.855,2,9,3,"AR"
11,2006,20.0909090909091,23.0866666666667,9,12,9,"AR"
11,2007,7.75,22.7583333333333,6,10,4,"AR"
11,2008,21.0666666666667,24.8464285714286,7,11,7,"AR"
11,2009,NA,21.05,3,4,3,"AR"
11,2010,8.56,22.45,12,13,12,"AR"
11,2011,14.1,24.05,5,8,5,"AR"
11,2012,16.9882352941176,22.5321428571429,8,14,12,"AR"
11,2013,2.04285714285714,22.70625,10,14,8,"AR"
11,2014,3.175,22.0923076923077,6,11,7,"AR"
11,2015,12.8181818181818,20.9590909090909,9,11,8,"AR"
11,2016,8.68571428571429,22.38,10,14,11,"AR"
11,2017,6.7375,22.5181818181818,8,10,8,"AR"
11,2018,4.1,22.67,6,10,8,"AR"
12,1973,3.51239224137931,NA,0,0,0,"AR"
12,1974,3.56686507936508,NA,0,0,0,"AR"
12,1976,2.99866071428571,NA,0,0,0,"AR"
12,1977,2.75253846153846,20,0.5,0.5,0.5,"AR"
12,1978,8.56902834008097,25.3571428571429,0.5,3,2,"AR"
12,1979,3.0679117147708,22.5,6,9.5,7,"AR"
12,1980,1.70192307692308,23.1919191919192,5,9.5,6.5,"AR"
12,1981,1.86087962962963,23.1208333333333,4,8,5.5,"AR"
12,1982,3.965,25.025,2,3,2.5,"AR"
12,1983,9.21805555555556,24.0981060606061,4.5,7.5,5.5,"AR"
12,1984,0,NA,0,0,0,"AR"
12,1985,0,NA,0,0,0,"AR"
12,1986,0,NA,0,0,0,"AR"
12,1987,2.79,23.98125,2.5,3,2.5,"AR"
12,1988,4.5125,25.2388888888889,1,4,2.5,"AR"
12,1989,6.76470588235294,26.35,0,3,0.5,"AR"
12,1990,3.06875,26.0416666666667,0.5,1.5,1,"AR"
12,1991,2.98260869565217,23.775,2,5,3,"AR"
12,1992,6.89047619047619,23.8444444444444,2.5,4.5,4,"AR"
12,1993,0.883333333333333,26.4166666666667,0,2,1,"AR"
12,1994,4.40526315789474,26.63125,0,2,1,"AR"
12,1995,2.88571428571429,27.14,0.5,1,1,"AR"
12,1996,13.225,23.395,4,10,3,"AR"
12,1997,5.52083333333333,23.4115384615385,5,13,9,"AR"
12,1998,3.52777777777778,23.6541666666667,5,10,8,"AR"
12,1999,6.49545454545455,23.26,4,9,7,"AR"
12,2000,4.57142857142857,25.12,5,11,6,"AR"
12,2001,5.8,25.0230769230769,2,11,5,"AR"
12,2002,6.74285714285714,24.1214285714286,3,7,5,"AR"
12,2003,8.724,24.9409090909091,3,9,8,"AR"
12,2004,8.4,24.15,1,7,5,"AR"
12,2005,4.62,25.675,4,11,5,"AR"
12,2006,9.06111111111111,24.45,3,10,8,"AR"
12,2007,7.26,25.0318181818182,3,9,5,"AR"
12,2008,15.0647058823529,24.0433333333333,5,14,10,"AR"
12,2009,10.4133333333333,24.2714285714286,3,7,4,"AR"
12,2010,7.81111111111111,24.5583333333333,3,8,5,"AR"
12,2011,5.64,26.23,3,5,5,"AR"
12,2012,0.963636363636364,25.64,2,6,2,"AR"
12,2013,2.575,27.4038461538462,0,6,3,"AR"
12,2014,9.18333333333333,25.2916666666667,4,7,4,"AR"
12,2015,5.66666666666667,24.3769230769231,6,10,9,"AR"
12,2016,2.07857142857143,24.71,3,8,6,"AR"
12,2017,5.815,25.45,1,8,3,"AR"
12,2018,NA,24.865,4,7,6,"AR"
1,1970,2.60125427003468,19.5429339477727,2.43939393939394,2.81818181818182,1.62121212121212,"AS"
1,1971,3.63409444964657,20.1281128767414,2.56716417910448,2.97014925373134,1.85074626865672,"AS"
1,1972,3.65217666093639,19.5692217543302,2.82089552238806,3.14925373134328,2.05970149253731,"AS"
1,1973,2.33013687144983,21.602841781874,2.21212121212121,2.83333333333333,1.75757575757576,"AS"
1,1974,6.95635540241513,21.6538217066582,2.32307692307692,3.10769230769231,2.32307692307692,"AS"
1,1975,1.82527859254257,19.0914402245882,2.87096774193548,3.2741935483871,1.66129032258065,"AS"
1,1976,3.143768901259,20.2359717244126,2.50819672131148,2.91803278688525,1.95081967213115,"AS"
1,1977,1.67687690925427,20.579982078853,2.23728813559322,2.6271186440678,1.61016949152542,"AS"
1,1978,3.22426867497298,20.2454709101382,2.1864406779661,2.64406779661017,1.66101694915254,"AS"
1,1979,2.32231284065115,21.7050840336134,1.6140350877193,2.17543859649123,1.3859649122807,"AS"
1,1980,2.22159979518689,20.011626344086,1.78571428571429,2.10714285714286,1.14285714285714,"AS"
1,1981,2.97498692748989,22.5633870967742,1.28571428571429,1.75,1.14285714285714,"AS"
1,1982,3.1253632758695,21.7387864823349,1.36842105263158,1.66666666666667,1.07017543859649,"AS"
1,1983,1.37011569734741,20.4726643920596,1.60714285714286,1.92857142857143,1.03571428571429,"AS"
1,1984,3.70221327667841,19.51258640553,1.875,2.14285714285714,1.25,"AS"
1,1985,1.1656752591589,20.3341907675195,1.59649122807018,1.98245614035088,1.14035087719298,"AS"
1,1986,2.33806462259736,19.5929226918799,1.91071428571429,2.14285714285714,1.33928571428571,"AS"
1,1987,2.32789224726275,19.3191715542522,1.6,1.98181818181818,0.781818181818182,"AS"
1,1988,1.68536038649581,20.9829205069124,1.51785714285714,1.875,0.982142857142857,"AS"
1,1989,2.17620945797674,22.0772074177965,1.72222222222222,2.05555555555556,1.25925925925926,"AS"
1,1990,1.91523631734653,21.8134279569892,1.62962962962963,2.11111111111111,1.03703703703704,"AS"
1,1991,4.15905150477325,22.8007930107527,1.52830188679245,1.9811320754717,1.15094339622642,"AS"
1,1992,1.81071373109602,21.7462648556876,1.47169811320755,1.67924528301887,0.830188679245283,"AS"
1,1993,2.40383093399537,22.545782408335,1.54716981132075,2.0377358490566,1.26415094339623,"AS"
1,1994,1.32024428774548,23.030529034318,1.68627450980392,2.19607843137255,0.96078431372549,"AS"
1,1995,3.42856909840325,22.8250885242862,1.54901960784314,2.27450980392157,1.27450980392157,"AS"
1,1996,3.21595119740446,22.7677256292095,1.52,1.96,1.02,"AS"
1,1997,2.96633191298189,23.7654701665612,1.5,2.26,1.32,"AS"
1,1998,2.11120931285999,23.9416149068323,1.5,2.40384615384615,1.34615384615385,"AS"
1,1999,2.27594262114947,24.6731901438183,1.45454545454545,2.47272727272727,1.78181818181818,"AS"
1,2000,2.0719840209179,23.4937314356934,1.88135593220339,2.66101694915254,1.67796610169492,"AS"
1,2001,1.60610768402547,25.9918551688998,0.96551724137931,1.91379310344828,1.24137931034483,"AS"
1,2002,1.35765339018207,24.4067961626737,1.63793103448276,2.63793103448276,1.63793103448276,"AS"
1,2003,0.957157317654537,25.2030015194806,1.80701754385965,2.78947368421053,1.98245614035088,"AS"
1,2004,2.93599290325632,25.0587468473314,1.44642857142857,2.89285714285714,1.53571428571429,"AS"
1,2005,2.3014041858679,24.9409812210887,1.74545454545455,3.07272727272727,2.01818181818182,"AS"
1,2006,5.47573446953206,25.3081927551229,1.48148148148148,3,1.7037037037037,"AS"
1,2007,2.32923000085565,25.023135693947,1.79245283018868,2.94339622641509,2.0188679245283,"AS"
1,2008,2.87627107500397,24.8603266245403,1.75471698113208,3.18867924528302,2.16981132075472,"AS"
1,2009,3.24849828934506,25.3597928206799,1.50943396226415,2.54716981132075,1.52830188679245,"AS"
1,2010,2.82085442901807,25.2644215481736,1.39622641509434,2.86792452830189,1.58490566037736,"AS"
1,2011,3.9777799669423,25.3920601918361,1.40384615384615,3.05769230769231,1.94230769230769,"AS"
1,2012,5.35423957453991,24.4893353455323,2.15686274509804,3.52941176470588,2.54901960784314,"AS"
1,2013,3.85568031166845,25.9983705623827,1.54,2.7,1.8,"AS"
1,2014,3.16799974847513,25.5414070808224,1.46938775510204,2.42857142857143,1.71428571428571,"AS"
1,2015,4.09303959457508,25.421006624424,1.20833333333333,2.70833333333333,1.47916666666667,"AS"
1,2016,4.45410636442895,25.2384321323837,1.38636363636364,2.54545454545455,1.52272727272727,"AS"
1,2017,3.32535533568266,26.4390067204301,1.2093023255814,2.16279069767442,1.23255813953488,"AS"
1,2018,2.07833213083213,26.2851995490278,1.15384615384615,2.38461538461538,1.33333333333333,"AS"
1,2019,2.03731018723279,26.9136356516291,1.52941176470588,3.41176470588235,2.05882352941176,"AS"
2,1970,1.7531328320802,20.5407738095238,2.07575757575758,2.43939393939394,1.6969696969697,"AS"
2,1971,4.72942819891972,21.3242150706436,2.05970149253731,2.7910447761194,1.86567164179104,"AS"
2,1972,2.87454201115816,20.3084891347142,2.26865671641791,2.76119402985075,1.82089552238806,"AS"
2,1973,5.22204067861963,20.7871177735308,2.31818181818182,2.66666666666667,1.89393939393939,"AS"
2,1974,2.49505952380952,20.147193877551,2.64615384615385,3,2.12307692307692,"AS"
2,1975,3.14624414810611,20.852806122449,2.17741935483871,2.58064516129032,1.80645161290323,"AS"
2,1976,4.47222332290398,21.4887861095907,1.95081967213115,2.67213114754098,2.0327868852459,"AS"
2,1977,3.54907225816798,21.1361378205128,1.93220338983051,2.4406779661017,1.79661016949153,"AS"
2,1978,1.57395078605605,20.5760989010989,2,2.4406779661017,1.50847457627119,"AS"
2,1979,1.97710837239683,20.8810714285714,1.56140350877193,2.01754385964912,1.21052631578947,"AS"
2,1980,2.40940021108099,20.3216843501326,1.53571428571429,1.80357142857143,1.03571428571429,"AS"
2,1981,3.96793762046476,21.0934752747253,1.42857142857143,1.73214285714286,1.03571428571429,"AS"
2,1982,1.90130855331263,20.583912037037,1.47368421052632,1.73684210526316,0.859649122807018,"AS"
2,1983,1.21404362483202,23.011755952381,1.05357142857143,1.55357142857143,1.01785714285714,"AS"
2,1984,2.02066738680039,20.2775862068966,1.67857142857143,2.01785714285714,1.39285714285714,"AS"
2,1985,1.82883523119393,20.35,1.63157894736842,1.91228070175439,1.33333333333333,"AS"
2,1986,2.09893200273411,19.9732142857143,1.67857142857143,1.91071428571429,1.125,"AS"
2,1987,1.76531545830149,20.6229739010989,1.45454545454545,1.83636363636364,1.07272727272727,"AS"
2,1988,1.98793912254399,19.9726372924649,1.75,2,1.46428571428571,"AS"
2,1989,1.73061503286188,22.4629945054945,1.59259259259259,2,1.40740740740741,"AS"
2,1990,3.72718150053256,21.7393322981366,1.68518518518519,1.92592592592593,1.38888888888889,"AS"
2,1991,3.26182324293354,22.2926098901099,1.52830188679245,2,1.05660377358491,"AS"
2,1992,3.73226255967382,21.8587870538415,1.50943396226415,1.83018867924528,1.22641509433962,"AS"
2,1993,2.30529917908179,21.988005952381,1.49056603773585,1.79245283018868,0.981132075471698,"AS"
2,1994,3.46654186023659,23.0853284313725,1.49019607843137,2.45098039215686,1.37254901960784,"AS"
2,1995,2.80428249481729,23.0423308270677,1.2156862745098,1.80392156862745,1.09803921568627,"AS"
2,1996,2.47696887181895,22.3335440613027,1.34,1.72,0.88,"AS"
2,1997,3.67036798317088,25.0680853174603,0.82,1.56,1,"AS"
2,1998,1.74403189088295,23.644442700157,1.42307692307692,2.21153846153846,1.17307692307692,"AS"
2,1999,2.95694731084133,24.4209048763736,1.6,2.76363636363636,1.85454545454545,"AS"
2,2000,2.70359181776633,25.2307552899687,1.35593220338983,2.28813559322034,1.66101694915254,"AS"
2,2001,3.72293561762312,25.3419040025198,1.12068965517241,2.06896551724138,1.44827586206897,"AS"
2,2002,2.9641854961048,23.9704922834518,1.77586206896552,2.62068965517241,1.72413793103448,"AS"
2,2003,3.55955011655012,24.7496031746032,1.49122807017544,2.85964912280702,1.87719298245614,"AS"
2,2004,2.73707171169085,25.2310333911866,1.46428571428571,2.55357142857143,1.53571428571429,"AS"
2,2005,2.59006375316491,24.6823189882013,1.69090909090909,2.76363636363636,1.8,"AS"
2,2006,2.55995595860046,25.1713225532637,1.38888888888889,2.59259259259259,1.53703703703704,"AS"
2,2007,3.50388880473201,25.2893789852123,1.58490566037736,2.83018867924528,2.09433962264151,"AS"
2,2008,5.02627929196496,23.41993968675,2.28301886792453,3.24528301886792,2.41509433962264,"AS"
2,2009,4.80624177593743,24.6911109980554,1.56603773584906,2.9622641509434,2,"AS"
2,2010,5.19234368530021,25.1713272283272,1.15094339622642,3.05660377358491,1.81132075471698,"AS"
2,2011,6.14538786693369,25.3789781863924,1.51923076923077,2.53846153846154,1.59615384615385,"AS"
2,2012,4.16130420239616,24.1085766832521,2.33333333333333,3.3921568627451,2.66666666666667,"AS"
2,2013,3.73791916618004,24.8859514357369,1.92,3.02,2.06,"AS"
2,2014,3.18537969924812,25.2762023133117,1.40816326530612,2.46938775510204,1.59183673469388,"AS"
2,2015,2.75110522610523,25.5595596590909,1.16666666666667,2.1875,1.70833333333333,"AS"
2,2016,1.67604958427816,25.7367131910235,1.31818181818182,2.31818181818182,1.65909090909091,"AS"
2,2017,2.92650634774877,25.8757884972171,1.23255813953488,2.34883720930233,1.11627906976744,"AS"
2,2018,2.84695441489727,25.5297633267354,1.38461538461538,2.76923076923077,1.56410256410256,"AS"
3,1970,1.83458906427483,18.3653225806452,2.56060606060606,2.81818181818182,1.36363636363636,"AS"
3,1971,1.96005561735261,19.7407834101382,3.02985074626866,3.23880597014925,2.35820895522388,"AS"
3,1972,2.07405599756163,18.0635944700461,3.14925373134328,3.22388059701493,1.55223880597015,"AS"
3,1973,2.11820667031165,17.9077342549923,3.07575757575758,3.24242424242424,1.45454545454545,"AS"
3,1974,3.52568927512877,20.5224477135767,2.78461538461538,3.2,2.50769230769231,"AS"
3,1975,2.2042535035164,17.8051020408163,3.04838709677419,3.17741935483871,1.61290322580645,"AS"
3,1976,3.13769927057788,19.1103302611367,2.78688524590164,3,1.98360655737705,"AS"
3,1977,3.79119480519481,18.7881660692951,2.25423728813559,2.52542372881356,1.13559322033898,"AS"
3,1978,3.07373652429182,19.1539784946237,2.22033898305085,2.57627118644068,1.61016949152542,"AS"
3,1979,2.26270365229876,18.8498617511521,2.21052631578947,2.33333333333333,1.49122807017544,"AS"
3,1980,1.11545150366957,19.0870519713262,1.80357142857143,2.07142857142857,0.964285714285714,"AS"
3,1981,1.36951740865252,17.9221102150538,1.875,1.98214285714286,0.892857142857143,"AS"
3,1982,3.11070942691843,19.0225806451613,1.87719298245614,2.12280701754386,0.982456140350877,"AS"
3,1983,3.41687820386767,20.0624039938556,1.48214285714286,1.875,0.982142857142857,"AS"
3,1984,1.92075779674152,17.9980510752688,2,2.08928571428571,0.946428571428571,"AS"
3,1985,1.87411391912664,20.0903225806452,1.71929824561404,2.03508771929825,1.15789473684211,"AS"
3,1986,0.547339571440795,19.7887096774194,1.78571428571429,2.125,1.16071428571429,"AS"
3,1987,2.27641821341006,17.8953965053763,1.98181818181818,2.09090909090909,0.890909090909091,"AS"
3,1988,1.82025089904054,19.6065380184332,1.94642857142857,2.16071428571429,1.5,"AS"
3,1989,3.83974791956528,21.4334435483871,1.68518518518519,1.96296296296296,1.05555555555556,"AS"
3,1990,2.47757172704203,21.4142096774194,1.7037037037037,2.01851851851852,1.12962962962963,"AS"
3,1991,0.80601451027035,20.5985856079404,1.94339622641509,2.22641509433962,1.0188679245283,"AS"
3,1992,1.72153015989536,21.6007459677419,1.9811320754717,2.22641509433962,1.43396226415094,"AS"
3,1993,1.43404681456925,20.5548450347881,2.13207547169811,2.22641509433962,1.15094339622642,"AS"
3,1994,2.44646718189964,20.7788126170579,2.76470588235294,3.01960784313725,1.96078431372549,"AS"
3,1995,1.82988750071116,20.8921684587814,1.82352941176471,2.23529411764706,0.901960784313726,"AS"
3,1996,1.3831933354496,21.1167804187889,1.6,2.06,1.06,"AS"
3,1997,1.68065720914967,21.3722811059908,1.94,2.42,1.3,"AS"
3,1998,0.956974267003614,23.0853112538596,1.84615384615385,2.55769230769231,1.36538461538462,"AS"
3,1999,2.28547895613035,22.7993061613359,2.47272727272727,3.25454545454545,2.21818181818182,"AS"
3,2000,3.1530099436764,22.9850805510376,2.11864406779661,2.69491525423729,1.66101694915254,"AS"
3,2001,2.65920416374298,22.4319277941481,2.32758620689655,2.86206896551724,1.79310344827586,"AS"
3,2002,1.46249825510087,23.3641985444667,2.31034482758621,3.22413793103448,2.32758620689655,"AS"
3,2003,1.58182861471618,22.5337213305789,2.84210526315789,3.3859649122807,2.49122807017544,"AS"
3,2004,1.90019143355443,22.9431907623264,2.5,3.32142857142857,2.375,"AS"
3,2005,1.44007272955265,22.8134318996416,2.92727272727273,3.54545454545455,2.29090909090909,"AS"
3,2006,2.5066656384467,23.7721953922223,2.27777777777778,3.44444444444444,2.51851851851852,"AS"
3,2007,2.62100557686923,23.6115977200319,2.16981132075472,3.45283018867925,2.13207547169811,"AS"
3,2008,1.53669507529692,22.7065309943939,2.92452830188679,3.64150943396226,2.58490566037736,"AS"
3,2009,1.25766162617616,23.0510809580702,2.88679245283019,3.77358490566038,2.67924528301887,"AS"
3,2010,3.08571063612777,23.5409936967,2.71698113207547,3.69811320754717,3,"AS"
3,2011,4.76201472842688,23.617958740164,2.34615384615385,3.51923076923077,2.61538461538462,"AS"
3,2012,4.46736855793691,22.7286317893576,2.7843137254902,3.41176470588235,2.43137254901961,"AS"
3,2013,2.60725596112576,23.3652570632537,2.72,3.88,2.82,"AS"
3,2014,4.102506875221,24.0457910750507,2.38775510204082,3.30612244897959,2.38775510204082,"AS"
3,2015,2.9921995730518,24.1376581953877,1.72916666666667,2.6875,1.60416666666667,"AS"
3,2016,3.67972835314092,24.6609507640068,2.02272727272727,2.90909090909091,2.18181818181818,"AS"
3,2017,5.1701386742043,24.5253085911784,1.88372093023256,3.02325581395349,2.16279069767442,"AS"
3,2018,2.74178996116148,24.9453174780539,2.02564102564103,3.23076923076923,2.1025641025641,"AS"
4,1970,1.75164285714286,16.1780459770115,2.6969696969697,2.6969696969697,0.772727272727273,"AS"
4,1971,1.44694163632469,16.5880612244898,3.07462686567164,3.1044776119403,0.985074626865672,"AS"
4,1972,1.25953812471054,15.6170918367347,3.05970149253731,3.1044776119403,0.611940298507463,"AS"
4,1973,1.45236660389203,16.277380952381,3.18181818181818,3.18181818181818,1,"AS"
4,1974,3.79217751800704,16.426291145636,3.07692307692308,3.07692307692308,0.830769230769231,"AS"
4,1975,1.3614373034373,15.2823953427525,3.03225806451613,3.04838709677419,0.548387096774194,"AS"
4,1976,0.878116091882599,15.9616954022989,2.91803278688525,2.9344262295082,1,"AS"
4,1977,1.09010375024868,14.7000141467728,2.22033898305085,2.23728813559322,0.322033898305085,"AS"
4,1978,1.45329995107773,16.0783313992042,2.49152542372881,2.50847457627119,0.745762711864407,"AS"
4,1979,1.04957934875582,14.8362931034483,2.28070175438596,2.29824561403509,0.385964912280702,"AS"
4,1980,1.14442563655516,16.7920833333333,2,2.03571428571429,0.803571428571429,"AS"
4,1981,1.96075338597165,17.0816666666667,2.08928571428571,2.14285714285714,0.839285714285714,"AS"
4,1982,0.767505275509195,15.6495833333333,2.10526315789474,2.10526315789474,0.578947368421053,"AS"
4,1983,2.27993556453492,14.6873611111111,2.08928571428571,2.08928571428571,0.339285714285714,"AS"
4,1984,1.7083190509415,15.6730208333333,1.89285714285714,1.89285714285714,0.357142857142857,"AS"
4,1985,1.72773123058738,16.3441666666667,2.03508771929825,2.10526315789474,0.684210526315789,"AS"
4,1986,1.19036265220618,16.1015740740741,2,2.07142857142857,0.464285714285714,"AS"
4,1987,1.03750408999788,16.5838095238095,2.09090909090909,2.14545454545455,0.745454545454545,"AS"
4,1988,4.05363461309978,16.9288425925926,2.08928571428571,2.08928571428571,0.642857142857143,"AS"
4,1989,4.09084151795215,19.3554523809524,2.03703703703704,2.05555555555556,0.759259259259259,"AS"
4,1990,4.03979206479865,19.0513390804598,2.18518518518519,2.22222222222222,0.703703703703704,"AS"
4,1991,0.605133821024469,18.5557435897436,2.18867924528302,2.20754716981132,0.716981132075472,"AS"
4,1992,1.85173326654441,18.6556952380952,2.13207547169811,2.22641509433962,0.641509433962264,"AS"
4,1993,0.45714248985709,18.9372380952381,2.20754716981132,2.22641509433962,0.622641509433962,"AS"
4,1994,0.852915470494418,18.9853075396825,2.76470588235294,2.94117647058824,1.25490196078431,"AS"
4,1995,1.20450681255897,17.4489635854342,2,2.01960784313725,0.254901960784314,"AS"
4,1996,1.71793084352295,17.9057011494253,1.86,1.94,0.36,"AS"
4,1997,0.513971631205674,19.2892873563218,2.4,2.4,1.1,"AS"
4,1998,2.45340504171754,18.749436882436,2.78846153846154,2.86538461538462,0.980769230769231,"AS"
4,1999,1.46007561728395,19.0561796733212,3.01818181818182,3.47272727272727,1.12727272727273,"AS"
4,2000,1.74557058026542,20.0634427521008,2.52542372881356,2.86440677966102,1.25423728813559,"AS"
4,2001,1.78711902919877,20.4374458255524,2.70689655172414,2.96551724137931,1.55172413793103,"AS"
4,2002,1.05933399776915,21.1617537331761,3.01724137931034,3.29310344827586,2.17241379310345,"AS"
4,2003,1.68454554122838,20.2299588477366,3.31578947368421,3.68421052631579,1.75438596491228,"AS"
4,2004,1.07738951576308,20.6418915343915,3.10714285714286,3.375,1.82142857142857,"AS"
4,2005,1.18465513784461,21.4235544380587,3.21818181818182,3.67272727272727,2.56363636363636,"AS"
4,2006,2.93707762535214,19.0819039359463,3.38888888888889,3.94444444444444,1.24074074074074,"AS"
4,2007,1.25947159223755,20.5330195473251,3.54716981132075,3.84905660377358,2.16981132075472,"AS"
4,2008,1.64772828209813,18.9683148373905,3.62264150943396,3.83018867924528,1.11320754716981,"AS"
4,2009,3.38325262900465,20.4581580687831,3.24528301886792,3.62264150943396,1.84905660377358,"AS"
4,2010,2.0299970486017,20.6087782921811,3.35849056603774,3.79245283018868,2.09433962264151,"AS"
4,2011,1.99559745809746,20.0056141121359,3.59615384615385,3.78846153846154,1.90384615384615,"AS"
4,2012,1.83513356562137,20.5138214749838,3.66666666666667,3.96078431372549,2.25490196078431,"AS"
4,2013,1.64311800172265,20.6964473684211,3.58,3.86,2.1,"AS"
4,2014,2.92096177944862,21.1684722222222,2.83673469387755,3.26530612244898,2,"AS"
4,2015,3.18583694721626,20.6079166666667,2.91666666666667,3.33333333333333,1.60416666666667,"AS"
4,2016,1.29345783449232,22.427961038961,3,3.31818181818182,2.27272727272727,"AS"
4,2017,1.81449619428011,20.8166688770999,2.58139534883721,2.7906976744186,1.32558139534884,"AS"
4,2018,0.812758909763836,22.6164764183185,2.8974358974359,3.56410256410256,2.12820512820513,"AS"
5,1970,1.06026526580944,12.1420650921659,2.66666666666667,2.66666666666667,0,"AS"
5,1971,1.52178676992312,12.3309414088216,3.19402985074627,3.19402985074627,0,"AS"
5,1972,1.16450365549352,13.0128398617512,3.11940298507463,3.11940298507463,0.0597014925373134,"AS"
5,1973,1.45112001841126,12.9241902567479,3.15151515151515,3.15151515151515,0.106060606060606,"AS"
5,1974,2.68337458382025,13.5841634172279,3.01538461538462,3.01538461538462,0.2,"AS"
5,1975,0.944894838268692,13.5837928827445,2.88709677419355,2.88709677419355,0.0967741935483871,"AS"
5,1976,0.786613931063375,12.5835194375517,2.9672131147541,2.9672131147541,0.0163934426229508,"AS"
5,1977,2.78900232826802,12.1678853046595,2.3728813559322,2.3728813559322,0.0508474576271186,"AS"
5,1978,1.94251186236003,13.5111991080315,2.86440677966102,2.86440677966102,0.135593220338983,"AS"
5,1979,1.59989774815199,11.7996893667861,2.42105263157895,2.42105263157895,0.0526315789473684,"AS"
5,1980,2.8851345794104,14.0595546984572,2.07142857142857,2.07142857142857,0.107142857142857,"AS"
5,1981,2.35551425485394,13.1479699666296,2.14285714285714,2.14285714285714,0.0357142857142857,"AS"
5,1982,0.84131769978387,12.7036290322581,2.17543859649123,2.17543859649123,0.0350877192982456,"AS"
5,1983,3.06567647060847,13.6677419354839,2.21428571428571,2.21428571428571,0.125,"AS"
5,1984,0.978860859590695,12.8682258064516,2.19642857142857,2.19642857142857,0,"AS"
5,1985,1.4505138870361,13.2725806451613,2.17543859649123,2.15789473684211,0.105263157894737,"AS"
5,1986,1.67703968723463,13.1203485023041,2.16071428571429,2.16071428571429,0.0178571428571429,"AS"
5,1987,2.02493752860216,13.0858314794216,2.21818181818182,2.21818181818182,0.145454545454545,"AS"
5,1988,1.90692878546468,14.6,2.21428571428571,2.21428571428571,0.303571428571429,"AS"
5,1989,2.49755826263203,16.5762625139043,2.25925925925926,2.27777777777778,0.0925925925925926,"AS"
5,1990,2.0891370212171,16.5601075268817,2.11111111111111,2.12962962962963,0.12962962962963,"AS"
5,1991,1.11896207118878,16.1362365591398,2.32075471698113,2.43396226415094,0.0754716981132075,"AS"
5,1992,1.73170969203549,15.9148717948718,2.24528301886792,2.32075471698113,0.150943396226415,"AS"
5,1993,1.03536714860985,16.049455008489,2.32075471698113,2.35849056603774,0.0377358490566038,"AS"
5,1994,1.01379041625714,15.9562927120669,2.6078431372549,2.82352941176471,0.274509803921569,"AS"
5,1995,2.14953923431178,15.9855576036866,2.35294117647059,2.54901960784314,0.254901960784314,"AS"
5,1996,2.25811186780898,15.5701391041887,2.54,2.76,0.24,"AS"
